,transaction_id,date,client_id_x,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,date_only,target,current_age,retirement_age,birth_year,birth_month,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,gender_encoded,client_id_y,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,mcc_description
2907,17830391,2016-05-21 21:06:00,987,5090,-252.0,Swipe Transaction,59474,Belfast,ME,4915.0,3722,,2016-05-21,0,52,67,1967,10,6785 Essex Lane,39.14,-77.21,30179.0,61532.0,26832.0,683,4,0,987,Mastercard,Debit,5232731518306860,2021-09-01,971,1,1,23021.0,2007-10-01,2011,Passenger Railways
2908,17407679,2016-02-20 10:10:00,1660,6074,34.73,Chip Transaction,13646,Broken Arrow,OK,74011.0,7538,,2016-02-20,0,41,68,1978,4,40 Washington Drive,36.73,-102.51,11342.0,23123.0,5079.0,723,6,1,1660,Visa,Debit (Prepaid),4986270376099447,2022-04-01,385,1,1,76.0,2012-12-01,2012,Automotive Service Shops
2909,19379835,2017-04-16 22:18:00,576,3057,140.0,Chip Transaction,27092,Norcross,GA,30071.0,4829,,2017-04-16,0,68,64,1951,6,478 Hill Avenue,33.95,-84.54,30747.0,63502.0,24100.0,638,7,1,576,Mastercard,Debit,5940844230264571,2024-01-01,441,1,1,29465.0,2010-05-01,2010,Money Transfer
2910,21262914,2018-05-20 14:39:00,198,3177,37.42,Online Transaction,84554,ONLINE,,,7801,,2018-05-20,0,49,73,1970,3,732 Lincoln Drive,27.95,-82.48,15447.0,31497.0,30805.0,702,3,1,198,Mastercard,Debit,5101124751213938,2022-11-01,652,1,2,13689.0,2016-05-01,2016,"Athletic Fields, Commercial Sports"
2911,19579051,2017-05-29 05:38:00,503,1088,16.76,Swipe Transaction,32175,Chicago,IL,60630.0,7538,,2017-05-29,0,47,61,1973,2,54 Valley Lane,41.83,-87.68,14497.0,29564.0,54279.0,694,2,1,503,Mastercard,Debit (Prepaid),5499438981291346,2020-06-01,547,0,1,39.0,2006-02-01,2006,Automotive Service Shops
2912,18558896,2016-10-24 08:56:00,1283,5305,59.23,Swipe Transaction,13646,Camas,WA,98607.0,7538,,2016-10-24,0,50,65,1970,1,720 Seventh Avenue,45.64,-122.37,31226.0,63673.0,147913.0,591,4,0,1283,Mastercard,Debit,5930575507132281,2023-06-01,751,1,1,34839.0,2015-10-01,2015,Automotive Service Shops
2913,21848846,2018-09-21 15:32:00,1994,3974,14.03,Chip Transaction,58690,Reno,NV,89511.0,5411,,2018-09-21,0,48,66,1971,9,9716 Third Lane,39.38,-119.87,38345.0,78180.0,102759.0,740,3,1,1994,Mastercard,Debit (Prepaid),5978888711772678,2022-08-01,938,1,1,63.0,2011-07-01,2011,"Grocery Stores, Supermarkets"
2914,17206313,2016-01-08 08:01:00,197,1302,1.15,Chip Transaction,26426,Wilmore,KY,40390.0,5812,,2016-01-08,0,32,60,1987,5,1867 Bayview Street,37.86,-84.65,15757.0,32128.0,58373.0,724,5,0,197,Mastercard,Debit,5237861402927606,2022-01-01,536,1,1,17889.0,2012-02-01,2012,Eating Places and Restaurants
2915,19410631,2017-04-23 11:22:00,45,5009,24.14,Chip Transaction,96049,Clifton,NJ,7013.0,5541,,2017-04-23,0,61,67,1959,1,9473 Mill Street,40.86,-74.15,31281.0,63781.0,111808.0,654,1,1,45,Mastercard,Debit (Prepaid),5525601416941014,2023-11-01,154,1,1,44.0,2004-10-01,2014,Service Stations
2916,21980629,2018-10-19 15:52:00,377,4602,80.0,Swipe Transaction,27092,New York,NY,10010.0,4829,,2018-10-19,0,80,67,1940,1,305 Pine Avenue,47.39,-122.26,24884.0,39110.0,363.0,750,5,1,377,Mastercard,Debit,5870688639058028,2024-02-01,916,0,1,32636.0,2006-09-01,2016,Money Transfer
2917,21681531,2018-08-17 09:57:00,80,2689,11.72,Chip Transaction,24504,Anderson,IN,46011.0,4214,,2018-08-17,0,82,67,1937,8,362 Martin Luther King Street,41.01,-84.47,15090.0,21815.0,1597.0,498,5,1,80,Visa,Debit,4321023718227210,2024-02-01,881,1,1,13569.0,2011-04-01,2011,Motor Freight Carriers and Trucking
2918,19427070,2017-04-26 19:34:00,1520,4033,113.08,Chip Transaction,49944,San Francisco,CA,94101.0,4111,,2017-04-26,0,67,65,1952,10,8787 Rose Avenue,37.72,-122.44,22549.0,47213.0,1082.0,789,5,0,1520,Discover,Credit,6113979959799077,2023-11-01,899,1,1,1100.0,2015-07-01,2015,Local and Suburban Commuter Transportation
2919,18232304,2016-08-15 12:07:00,1145,4331,88.22,Chip Transaction,70069,Appleton,WI,54913.0,7538,,2016-08-15,0,43,65,1977,1,7512 South Boulevard,44.26,-88.39,36825.0,75080.0,35268.0,747,3,1,1145,Mastercard,Credit,5309736298494191,2022-03-01,728,1,1,17500.0,2010-08-01,2011,Automotive Service Shops
2920,17341687,2016-02-06 09:06:00,1955,4220,26.95,Chip Transaction,20519,Old Fort,NC,28762.0,5942,,2016-02-06,0,85,62,1934,4,7016 Hillside Lane,35.54,-82.84,16248.0,28134.0,2081.0,674,2,1,1955,Mastercard,Debit (Prepaid),5391951338573410,2020-01-01,356,1,2,92.0,2007-08-01,2009,Book Stores
2921,19085840,2017-02-13 12:05:00,1169,4778,35.94,Online Transaction,41122,ONLINE,,,4784,,2017-02-13,0,51,68,1968,11,375 Hillside Drive,30.54,-97.64,30358.0,61901.0,29627.0,726,7,1,1169,Mastercard,Debit,5022040734416407,2021-01-01,283,1,1,27761.0,2010-09-01,2010,Tolls and Bridge Fees
2922,18820702,2016-12-18 23:30:00,1986,5443,3.74,Chip Transaction,20519,San Bruno,CA,94066.0,5942,,2016-12-18,0,44,69,1975,12,5887 Seventh Lane,37.68,-122.43,23752.0,48430.0,62384.0,716,2,1,1986,Visa,Debit,4696464603505748,2021-11-01,762,1,2,14036.0,2005-11-01,2010,Book Stores
2923,20446040,2017-11-28 11:04:00,1432,4958,33.99,Online Transaction,39021,ONLINE,,,4784,,2017-11-28,0,42,72,1977,8,78 Lexington Street,40.96,-74.61,34205.0,69747.0,80763.0,741,4,0,1432,Visa,Debit,4326650926720477,2021-05-01,924,1,1,32043.0,2001-10-01,2009,Tolls and Bridge Fees
2924,18506957,2016-10-13 06:29:00,402,2698,1.26,Chip Transaction,20519,Stone Mountain,GA,30083.0,5942,,2016-10-13,0,47,72,1972,6,77931 Lincoln Avenue,33.83,-83.89,21556.0,43954.0,60913.0,744,3,0,402,Mastercard,Debit,5299237121049630,2023-10-01,876,1,2,14749.0,2012-04-01,2012,Book Stores
2925,20950459,2018-03-15 11:43:00,862,3167,17.98,Online Transaction,18563,ONLINE,,,4121,,2018-03-15,0,25,67,1995,1,8482 Elm Lane,32.42,-96.67,21032.0,42883.0,65917.0,807,3,1,862,Mastercard,Credit,5170494527481348,2022-05-01,731,0,1,3800.0,2015-05-01,2015,Taxicabs and Limousines
2926,18425224,2016-09-25 15:54:00,1528,4805,51.47,Swipe Transaction,22204,Minden,LA,71055.0,5541,,2016-09-25,0,78,73,1942,1,324 Lafayette Drive,32.61,-93.28,17311.0,27992.0,1058.0,695,6,1,1528,Visa,Debit (Prepaid),4653783977944705,2024-02-01,233,1,1,107.0,2010-09-01,2015,Service Stations
2927,17842479,2016-05-24 11:42:00,1302,5464,100.0,Chip Transaction,43293,Jonesville,NC,28642.0,5499,,2016-05-24,0,62,72,1958,2,8323 Catherine Boulevard,36.42,-81.46,14218.0,28988.0,13351.0,694,4,1,1302,Mastercard,Debit,5867658090755003,2024-02-01,205,1,1,9883.0,2006-11-01,2010,Miscellaneous Food Stores
2928,20598645,2017-12-30 14:18:00,323,2467,21.33,Chip Transaction,32175,Fresno,CA,93727.0,7538,,2017-12-30,0,54,66,1965,7,782 Hill Lane,36.6,-119.75,13093.0,26696.0,0.0,683,5,0,323,Mastercard,Debit,5363081183912419,2024-07-01,479,1,2,7364.0,2004-04-01,2009,Automotive Service Shops
2929,20487720,2017-12-07 08:18:00,236,4560,20.66,Chip Transaction,50783,Richmond,TX,77406.0,5411,,2017-12-07,0,36,65,1983,3,4137 Bayview Drive,29.7,-95.46,79100.0,161276.0,317964.0,540,1,1,236,Visa,Debit,4003314505746426,2021-07-01,531,1,2,6076.0,2004-09-01,2011,"Grocery Stores, Supermarkets"
2930,18657639,2016-11-14 09:56:00,1130,92,1.78,Chip Transaction,59935,Federal Way,WA,98003.0,5499,,2016-11-14,0,50,65,1970,1,801 Mountain View Street,47.3,-122.31,21756.0,44355.0,44779.0,680,3,1,1130,Amex,Credit,366703189364969,2024-01-01,3,1,1,13500.0,2006-01-01,2010,Miscellaneous Food Stores
2931,20837764,2018-02-19 12:40:00,1675,3473,13.9,Swipe Transaction,25717,Puyallup,WA,98374.0,5812,,2018-02-19,0,36,70,1983,8,97 Little Creek Boulevard,47.14,-122.32,24519.0,49993.0,52978.0,767,3,0,1675,Mastercard,Debit,5418223001029976,2021-06-01,550,0,2,33746.0,2010-06-01,2010,Eating Places and Restaurants
2932,18014755,2016-06-30 04:25:00,1209,3387,4.0,Chip Transaction,75936,Yonkers,NY,10710.0,5814,,2016-06-30,0,45,67,1974,6,95 12th Drive,40.94,-73.86,31299.0,63815.0,4832.0,699,6,1,1209,Mastercard,Debit (Prepaid),5771648554583821,2020-08-01,775,1,1,76.0,2008-06-01,2014,Fast Food Restaurants
2933,18758151,2016-12-05 14:33:00,394,6057,45.94,Chip Transaction,1967,Stamford,CT,6907.0,5813,,2016-12-05,0,52,71,1967,4,514 Pine Boulevard,41.09,-73.55,34138.0,69604.0,47193.0,684,4,0,394,Visa,Debit,4699535367725055,2023-06-01,544,1,1,22015.0,2011-12-01,2011,Drinking Places (Alcoholic Beverages)
2934,18421485,2016-09-24 22:20:00,1211,5392,4.04,Online Transaction,38676,ONLINE,,,5816,,2016-09-24,0,66,68,1953,3,644 South Drive,35.1,-90.0,18759.0,38249.0,0.0,746,4,1,1211,Visa,Debit,4208678188310578,2024-05-01,462,1,1,23912.0,2003-11-01,2009,Digital Goods - Games
2935,21068229,2018-04-09 10:29:00,1169,2485,39.0,Online Transaction,16798,ONLINE,,,4121,,2018-04-09,0,51,68,1968,11,375 Hillside Drive,30.54,-97.64,30358.0,61901.0,29627.0,726,7,1,1169,Mastercard,Credit,5413583936219095,2023-03-01,131,1,1,21200.0,2005-04-01,2012,Taxicabs and Limousines
2936,19447161,2017-05-01 07:24:00,660,5185,8.44,Chip Transaction,60569,Henrico,VA,23231.0,5300,,2017-05-01,0,31,68,1988,9,256 Jefferson Street,37.55,-77.46,21602.0,44041.0,109159.0,680,2,1,660,Amex,Credit,340488847692793,2022-02-01,91,1,1,12000.0,2010-10-01,2014,Wholesale Clubs
2937,21912603,2018-10-05 09:35:00,1791,2215,176.71,Chip Transaction,86616,Yuma,AZ,85364.0,4814,,2018-10-05,0,61,67,1958,11,4975 Madison Boulevard,39.77,-86.14,16045.0,32716.0,46919.0,593,3,0,1791,Mastercard,Debit,5324796450432106,2022-11-01,746,1,3,18021.0,2009-03-01,2009,Telecommunication Services
2938,18681790,2016-11-19 12:40:00,1347,5678,40.82,Online Transaction,27310,ONLINE,,,7349,,2016-11-19,0,64,64,1955,5,893 Littlewood Lane,35.73,-77.92,23756.0,55418.0,20950.0,590,3,1,1347,Mastercard,Debit,5212401746902609,2021-11-01,77,1,2,17079.0,2012-11-01,2012,Cleaning and Maintenance Services
2939,20719676,2018-01-25 09:41:00,1360,2184,114.33,Swipe Transaction,30286,Crestview,FL,32536.0,4814,,2018-01-25,0,41,61,1978,4,4693 Elm Lane,30.75,-86.57,19066.0,38874.0,64474.0,672,3,0,1360,Mastercard,Debit,5823085266965025,2021-10-01,876,1,2,12367.0,2008-03-01,2008,Telecommunication Services
2940,19054836,2017-02-06 21:36:00,38,2526,38.93,Online Transaction,39021,ONLINE,,,4784,,2017-02-06,0,45,64,1974,12,582 Birch Boulevard,26.63,-81.85,19621.0,40006.0,72794.0,621,1,1,38,Mastercard,Debit,5297260201877616,2024-01-01,580,1,2,3711.0,2007-04-01,2013,Tolls and Bridge Fees
2941,21885707,2018-09-29 13:02:00,1576,5855,12.55,Chip Transaction,61195,Waterford,MI,48329.0,5541,,2018-09-29,0,88,65,1932,1,2947 Lake Lane,42.66,-83.38,24578.0,36764.0,839.0,712,8,1,1576,Mastercard,Debit (Prepaid),5253525523982495,2024-11-01,565,1,1,101.0,2006-12-01,2010,Service Stations
2942,20846284,2018-02-21 11:07:00,566,2543,0.3,Chip Transaction,14528,Holly,MI,48442.0,5499,,2018-02-21,0,60,67,1959,10,8179 Valley Stream Drive,42.79,-83.62,22680.0,46244.0,108449.0,814,5,1,566,Mastercard,Credit,5124181575265453,2020-02-01,308,1,2,10800.0,2007-04-01,2010,Miscellaneous Food Stores
2943,18748196,2016-12-03 14:00:00,1195,131,47.65,Swipe Transaction,72841,Rochester,MN,55904.0,7538,,2016-12-03,0,75,68,1944,7,1222 First Drive,44.01,-92.47,23553.0,40696.0,15691.0,801,6,0,1195,Mastercard,Debit,5516369728570927,2022-10-01,822,1,1,10369.0,2007-01-01,2011,Automotive Service Shops
2944,21450429,2018-06-29 12:43:00,1807,2823,38.36,Online Transaction,39021,ONLINE,,,4784,,2018-06-29,0,47,65,1972,12,14780 Plum Lane,40.84,-73.87,25537.0,52065.0,98613.0,828,5,1,1807,Amex,Credit,321246869185324,2020-08-01,300,1,2,13200.0,2002-05-01,2014,Tolls and Bridge Fees
2945,20910254,2018-03-06 21:59:00,39,2039,43.16,Chip Transaction,55060,Sandy Hook,CT,6482.0,5812,,2018-03-06,0,54,67,1965,5,984 Eighth Avenue,41.29,-72.36,30281.0,61740.0,126015.0,583,2,1,39,Visa,Credit,4877727463431062,2023-01-01,537,1,2,16900.0,2002-03-01,2007,Eating Places and Restaurants
2946,18901738,2017-01-05 09:17:00,1315,5434,282.93,Chip Transaction,99370,Kell,IL,62853.0,5311,,2017-01-05,0,57,70,1962,8,759 Madison Drive,38.61,-88.78,15976.0,32576.0,0.0,753,4,1,1315,Mastercard,Credit,5237779163714217,2021-01-01,520,1,1,10600.0,2005-11-01,2009,Department Stores
2947,18305623,2016-08-31 06:48:00,655,2133,2.02,Chip Transaction,61195,Sheffield Lake,OH,44054.0,5541,,2016-08-31,0,49,66,1970,3,211 Lexington Drive,41.44,-82.18,14880.0,30340.0,64661.0,552,3,1,655,Visa,Debit,4304623994462596,2023-09-01,750,1,2,9285.0,2006-03-01,2011,Service Stations
2948,19542013,2017-05-21 07:36:00,862,3167,23.32,Online Transaction,18563,ONLINE,,,4121,,2017-05-21,0,25,67,1995,1,8482 Elm Lane,32.42,-96.67,21032.0,42883.0,65917.0,807,3,1,862,Mastercard,Credit,5170494527481348,2022-05-01,731,0,1,3800.0,2015-05-01,2015,Taxicabs and Limousines
2949,18329292,2016-09-05 07:43:00,291,3221,0.16,Chip Transaction,47090,Dalton,GA,30720.0,5812,,2016-09-05,0,64,66,1956,1,682 Federal Lane,34.76,-84.97,19818.0,40407.0,62695.0,793,3,1,291,Amex,Credit,352221649550364,2024-10-01,412,1,2,9900.0,2001-06-01,2006,Eating Places and Restaurants
2950,20477918,2017-12-05 07:34:00,738,2270,254.48,Chip Transaction,78644,Las Vegas,NV,89148.0,3775,,2017-12-05,0,57,67,1962,10,15664 Lafayette Street,40.02,-105.25,31377.0,63974.0,131731.0,707,4,1,738,Visa,Credit,4975397225900594,2022-10-01,633,1,2,19300.0,2010-03-01,2010,Railroad Freight
2951,18432852,2016-09-27 09:41:00,401,3004,4.57,Chip Transaction,61195,North Hollywood,CA,91605.0,5541,,2016-09-27,0,81,71,1938,9,84497 Valley Stream Drive,34.2,-118.39,15239.0,28644.0,879.0,806,7,0,401,Mastercard,Debit,5192267246661566,2024-10-01,412,1,1,17691.0,2009-05-01,2009,Service Stations
2952,18398279,2016-09-19 21:00:00,565,3175,93.07,Swipe Transaction,25887,Carrollton,TX,75006.0,5814,,2016-09-19,0,54,65,1965,10,6721 Sussex Drive,32.98,-96.89,21381.0,43598.0,15891.0,757,4,0,565,Mastercard,Debit,5971222369856302,2024-08-01,849,0,1,17599.0,2016-05-01,2016,Fast Food Restaurants
2953,19128881,2017-02-22 13:35:00,890,5799,103.84,Swipe Transaction,59935,Fullerton,CA,92831.0,5499,,2017-02-22,0,37,66,1983,1,911 Ocean Boulevard,33.87,-117.89,25592.0,52181.0,26792.0,727,2,1,890,Visa,Credit,4983572770371790,2022-05-01,261,0,2,16500.0,2003-12-01,2011,Miscellaneous Food Stores
2954,19094535,2017-02-15 09:23:00,1102,2822,24.55,Chip Transaction,83480,Tulsa,OK,74137.0,9402,,2017-02-15,0,49,65,1970,7,836 Bayview Avenue,36.12,-95.91,46461.0,94733.0,0.0,707,5,1,1102,Amex,Credit,302324154583308,2023-07-01,777,1,1,26900.0,2002-05-01,2019,Postal Services - Government Only
2955,20738365,2018-01-29 08:23:00,1379,4796,46.96,Chip Transaction,75781,Clinton Township,MI,48036.0,5411,,2018-01-29,0,76,72,1943,6,93374 11th Street,42.58,-82.91,19780.0,34408.0,9107.0,701,4,0,1379,Visa,Credit,4164100335475856,2022-10-01,338,1,1,10300.0,2010-09-01,2010,"Grocery Stores, Supermarkets"
2956,21114661,2018-04-19 08:21:00,379,3881,3.7,Chip Transaction,90538,Mobile,AL,36693.0,5411,,2018-04-19,0,47,65,1972,11,837 Lincoln Avenue,30.68,-88.04,21331.0,43496.0,114563.0,765,3,1,379,Mastercard,Debit,5400182448188961,2021-10-01,412,1,1,24232.0,2009-07-01,2009,"Grocery Stores, Supermarkets"
2957,21004739,2018-03-26 22:00:00,1742,4559,422.81,Chip Transaction,44967,Noblesville,IN,46060.0,6300,,2018-03-26,0,58,67,1961,11,444 Maple Avenue,40.05,-86.03,24638.0,50232.0,1218.0,751,4,1,1742,Visa,Debit,4365366370182160,2020-07-01,290,1,1,11737.0,2004-09-01,2009,"Insurance Sales, Underwriting"
2958,21958520,2018-10-14 22:51:00,1757,4719,12.11,Chip Transaction,82981,Daleville,IN,47334.0,5912,,2018-10-14,0,39,68,1980,11,2773 El Camino Lane,40.19,-85.39,20644.0,42086.0,79530.0,784,4,0,1757,Mastercard,Credit,5498435631041773,2019-01-01,7,1,1,10800.0,2009-09-01,2011,Drug Stores and Pharmacies
2959,19350279,2017-04-10 16:41:00,963,1353,12.64,Chip Transaction,75781,Lowell,MA,1851.0,5411,,2017-04-10,0,24,70,1995,12,8094 Catherine Lane,42.63,-71.32,20458.0,41714.0,54541.0,687,3,1,963,Mastercard,Credit,5011729300918944,2020-10-01,29,1,1,6500.0,2015-02-01,2015,"Grocery Stores, Supermarkets"
2960,20431687,2017-11-25 09:09:00,1106,2335,12.89,Chip Transaction,86410,Glendale,CA,91206.0,5211,,2017-11-25,0,62,62,1958,2,1563 Summit Boulevard,34.13,-118.24,16842.0,20783.0,23623.0,699,3,1,1106,Visa,Debit,4093331419395756,2023-12-01,813,1,1,16927.0,2014-03-01,2014,Lumber and Building Materials
2961,20919032,2018-03-08 16:15:00,1817,2530,29.75,Online Transaction,18563,ONLINE,,,4121,,2018-03-08,0,52,64,1968,2,25622 Lake Street,29.55,-95.27,36253.0,73920.0,166395.0,683,1,1,1817,Mastercard,Debit,5686575699244488,2024-12-01,666,1,2,43033.0,2007-04-01,2013,Taxicabs and Limousines
2962,18352211,2016-09-10 06:27:00,891,2141,39.13,Chip Transaction,60569,Sulphur,OK,73086.0,5300,,2016-09-10,0,38,66,1981,10,177 Maple Boulevard,35.44,-94.35,17093.0,34854.0,40722.0,746,5,1,891,Mastercard,Debit,5713930994921001,2023-10-01,41,1,1,16986.0,2007-03-01,2010,Wholesale Clubs
2963,17417920,2016-02-22 11:46:00,909,5232,25.68,Swipe Transaction,44578,Olympia,WA,98516.0,5812,,2016-02-22,0,38,64,1981,5,215 Ocean View Drive,47.11,-122.76,24044.0,49023.0,66148.0,583,5,0,909,Mastercard,Debit,5829712075231650,2022-06-01,538,1,1,5204.0,2011-10-01,2013,Eating Places and Restaurants
2964,18321688,2016-09-03 13:55:00,764,286,59.86,Chip Transaction,60569,Atlanta,GA,31139.0,5300,,2016-09-03,0,77,68,1943,1,6864 Norfolk Boulevard,32.61,-83.63,20835.0,31066.0,20902.0,712,4,1,764,Visa,Debit,4127768354829504,2020-04-01,462,1,1,16109.0,2011-01-01,2011,Wholesale Clubs
2965,18825123,2016-12-19 21:23:00,688,3042,37.31,Swipe Transaction,40336,Ogden,UT,84414.0,5812,,2016-12-19,0,44,67,1975,3,5125 Elm Drive,41.31,-111.96,23165.0,47227.0,151030.0,760,4,0,688,Mastercard,Debit,5238684130320063,2022-11-01,870,0,1,25563.0,2010-05-01,2010,Eating Places and Restaurants
2966,21939665,2018-10-11 05:26:00,705,5359,93.58,Swipe Transaction,16790,London,United Kingdom,40741.0,3389,,2018-10-11,0,84,71,1935,9,136 Hillside Avenue,37.91,-122.01,42234.0,79870.0,4031.0,609,2,1,705,Visa,Credit,4560018445952481,2023-09-01,454,0,2,5200.0,1999-11-01,2009,Non-Precious Metal Services
2967,21388949,2018-06-16 11:51:00,169,5655,36.19,Swipe Transaction,86145,Sumter,SC,29153.0,7230,,2018-06-16,0,85,71,1934,5,2 11th Avenue,33.94,-80.39,14224.0,30451.0,93.0,686,4,0,169,Mastercard,Debit (Prepaid),5746544800697198,2021-09-01,335,1,2,91.0,2011-11-01,2011,Beauty and Barber Shops
2968,19236016,2017-03-17 10:48:00,1871,4429,260.78,Online Transaction,73186,ONLINE,,,4814,,2017-03-17,0,83,65,1936,7,3241 Park Lane,35.11,-106.62,15385.0,16611.0,1797.0,696,5,0,1871,Mastercard,Debit,5896330225827400,2024-08-01,851,0,2,20277.0,2014-08-01,2014,Telecommunication Services
2969,21549976,2018-07-20 12:15:00,323,5977,7.06,Chip Transaction,44919,Fresno,CA,93725.0,5814,,2018-07-20,0,54,66,1965,7,782 Hill Lane,36.6,-119.75,13093.0,26696.0,0.0,683,5,0,323,Mastercard,Debit,5365700074909909,2020-12-01,476,1,1,9513.0,2009-12-01,2009,Fast Food Restaurants
2970,20103644,2017-09-16 16:19:00,1685,5613,4.41,Chip Transaction,11969,Scottsdale,AZ,85260.0,5921,,2017-09-16,0,53,61,1966,7,5886 Ninth Boulevard,33.61,-111.89,36300.0,74012.0,93119.0,681,2,0,1685,Mastercard,Debit (Prepaid),5456998274620242,2021-07-01,314,1,2,26.0,2010-11-01,2017,"Package Stores, Beer, Wine, Liquor"
2971,18829254,2016-12-20 17:01:00,614,4002,0.0,Chip Transaction,27092,Gastonia,NC,28056.0,4829,,2016-12-20,0,84,66,1935,9,129 Sussex Street,35.4,-80.59,20570.0,16430.0,2873.0,779,7,1,614,Mastercard,Debit,5953826141797560,2024-07-01,781,1,1,19508.0,2012-07-01,2012,Money Transfer
2972,19980907,2017-08-21 20:53:00,254,1247,80.78,Chip Transaction,17493,Golden,CO,80401.0,5812,,2017-08-21,0,30,66,1989,5,323 Eighth Drive,40.02,-105.25,33151.0,67589.0,0.0,734,3,0,254,Visa,Debit,4817071694522158,2020-06-01,185,1,2,27623.0,2010-02-01,2018,Eating Places and Restaurants
2973,17848115,2016-05-25 14:08:00,178,4261,6.54,Chip Transaction,49789,Blue Springs,MO,64015.0,5541,,2016-05-25,0,47,66,1972,7,27 Third Avenue,39.01,-94.28,24057.0,49045.0,0.0,727,3,1,178,Mastercard,Debit,5041406633994156,2023-01-01,155,1,2,17206.0,2008-08-01,2010,Service Stations
2974,18294379,2016-08-28 16:16:00,1687,2509,19.13,Online Transaction,16798,ONLINE,,,4121,,2016-08-28,0,70,64,1949,12,469 Grant Lane,35.11,-106.62,24485.0,40189.0,24169.0,621,1,1,1687,Mastercard,Debit,5818461677005751,2022-09-01,826,1,2,2450.0,2006-04-01,2014,Taxicabs and Limousines
2975,20906026,2018-03-06 01:17:00,1434,2101,66.28,Online Transaction,65108,ONLINE,,,4899,,2018-03-06,0,62,67,1957,10,8278 Grant Lane,26.45,-80.08,20055.0,40891.0,61245.0,717,4,0,1434,Visa,Debit,4683529333850689,2023-01-01,987,1,2,27776.0,2005-03-01,2009,"Cable, Satellite, and Other Pay Television Services"
2976,18866097,2016-12-28 14:15:00,605,212,45.57,Online Transaction,39021,ONLINE,,,4784,,2016-12-28,0,42,73,1977,10,663 Summit Boulevard,40.64,-73.94,23316.0,47542.0,2667.0,725,3,0,605,Visa,Credit,4542762527059522,2022-12-01,70,1,1,13500.0,2009-01-01,2009,Tolls and Bridge Fees
2977,21311083,2018-05-31 01:44:00,1988,2161,119.97,Chip Transaction,82353,Miami,FL,33156.0,5912,,2018-05-31,0,59,67,1960,8,763 Essex Avenue,25.77,-80.2,53676.0,109440.0,180865.0,737,5,0,1988,Visa,Debit,4169838718882754,2021-05-01,899,1,1,57294.0,2007-03-01,2010,Drug Stores and Pharmacies
2978,18720954,2016-11-27 16:08:00,1576,2441,28.18,Chip Transaction,54850,Farmington,MI,48331.0,4814,,2016-11-27,0,88,65,1932,1,2947 Lake Lane,42.66,-83.38,24578.0,36764.0,839.0,712,8,1,1576,Mastercard,Debit,5753824282810836,2018-01-01,985,1,2,15839.0,2003-04-01,2010,Telecommunication Services
2979,19549348,2017-05-22 18:31:00,592,3109,30.75,Chip Transaction,75936,Hendersonville,NC,28792.0,5814,,2017-05-22,0,68,65,1952,2,69 Spruce Avenue,35.32,-82.46,13634.0,23993.0,2573.0,714,5,0,592,Visa,Debit,4088000072942924,2023-04-01,532,1,1,15504.0,2011-05-01,2012,Fast Food Restaurants
2980,19712316,2017-06-26 07:27:00,1077,4104,1.18,Online Transaction,18563,ONLINE,,,4121,,2017-06-26,0,57,54,1962,12,886 Plum Boulevard,39.12,-123.28,17899.0,12044.0,10323.0,576,3,1,1077,Visa,Debit (Prepaid),4849525193834905,2020-05-01,704,1,2,33.0,2001-08-01,2009,Taxicabs and Limousines
2981,18262907,2016-08-22 02:32:00,244,1082,32.05,Swipe Transaction,73620,Quincy,FL,32353.0,5211,,2016-08-22,0,40,62,1979,7,8100 Hill Avenue,30.58,-84.58,13144.0,26802.0,43444.0,638,2,1,244,Mastercard,Credit,5304372689056153,2024-02-01,871,0,2,7100.0,2006-02-01,2011,Lumber and Building Materials
2982,20044208,2017-09-04 09:20:00,248,4932,37.84,Chip Transaction,60569,Tampa,FL,33611.0,5300,,2017-09-04,0,80,67,1939,12,80471 Eighth Street,27.95,-82.48,13254.0,13596.0,352.0,684,4,1,248,Mastercard,Debit,5499359671695760,2021-11-01,129,1,1,11749.0,1998-10-01,2008,Wholesale Clubs
2983,19444680,2017-04-30 14:09:00,1787,4645,47.65,Online Transaction,39021,ONLINE,,,4784,,2017-04-30,0,52,66,1967,9,417 Hill Lane,38.04,-84.45,28583.0,58278.0,51539.0,689,6,1,1787,Mastercard,Credit,5409754518829059,2023-04-01,806,1,1,15500.0,2007-09-01,2012,Tolls and Bridge Fees
2984,19034015,2017-02-02 11:35:00,1028,139,1343.49,Chip Transaction,70742,Chicago,IL,60622.0,6300,,2017-02-02,0,50,66,1970,1,1012 Hill Drive,41.83,-87.68,39789.0,81122.0,112394.0,682,5,0,1028,Visa,Credit,4838655730073777,2021-01-01,654,1,1,24600.0,2007-01-01,2011,"Insurance Sales, Underwriting"
2985,18547404,2016-10-21 17:43:00,908,3252,52.8,Chip Transaction,6935,Garner,NC,27529.0,5211,,2016-10-21,0,62,70,1957,8,3776 Bayview Lane,35.69,-78.62,22685.0,46256.0,106753.0,650,3,0,908,Mastercard,Debit,5076319230738343,2023-01-01,951,1,1,3630.0,2003-06-01,2009,Lumber and Building Materials
